date,restaurant_id,day_of_week,is_weekend,is_holiday,holiday_name,is_school_vacations,vacation_name,tmax,tmin,prcp,wspd,weather_code,sip,affluence,occupancy_rate,is_full
2024-09-17,1,tuesday,0,0,None,0,None,21.0,11.1,0.0,24.7,3,0.1,34,75.6,0
2024-09-18,1,wednesday,0,0,None,0,None,22.5,13.1,0.4,25.0,51,0.2,40,88.9,0
2024-09-19,1,thursday,0,0,None,0,None,24.2,14.8,0.0,22.7,3,0.3,41,91.1,0
2024-09-20,1,friday,0,0,None,0,None,20.2,12.8,2.6,16.6,55,0.55,45,100.0,1
2024-09-21,1,saturday,1,0,None,0,None,22.6,13.1,1.0,16.3,51,0.5,45,100.0,1
2024-09-22,1,sunday,1,0,None,0,None,20.0,15.3,7.4,13.8,61,0.2,45,100.0,1
2024-09-23,1,monday,0,0,None,0,None,18.9,12.4,11.5,16.2,63,0.1,27,60.0,0
2024-09-24,1,tuesday,0,0,None,0,None,17.2,12.3,2.0,26.7,53,0.1,35,77.8,0
2024-09-25,1,wednesday,0,0,None,0,None,16.7,12.4,13.7,28.1,63,0.2,32,71.1,0
2024-09-26,1,thursday,0,0,None,0,None,19.1,13.0,6.0,31.6,61,0.3,38,84.4,0
2024-09-27,1,friday,0,0,None,0,None,14.1,10.9,3.6,34.6,61,0.4,45,100.0,1
2024-09-28,1,saturday,1,0,None,0,None,13.6,6.7,0.4,12.5,51,0.5,45,100.0,1
2024-09-29,1,sunday,1,0,None,0,None,14.0,5.4,0.0,24.0,3,0.2,45,100.0,1
2024-09-30,1,monday,0,0,None,0,None,17.4,12.1,0.4,36.5,51,0.1,34,75.6,0
2024-10-01,1,tuesday,0,0,None,0,None,17.0,11.1,0.4,20.8,51,0.1,34,75.6,0
2024-10-02,1,wednesday,0,0,None,0,None,16.2,10.7,0.7,21.4,53,0.2,35,77.8,0
2024-10-03,1,thursday,0,0,None,0,None,14.6,8.4,0.0,20.0,3,0.3,45,100.0,1
2024-10-04,1,friday,0,0,None,0,None,15.4,5.3,0.0,11.2,3,0.4,45,100.0,1
2024-10-05,1,saturday,1,0,None,0,None,16.2,5.4,0.0,17.8,3,0.65,45,100.0,1
2024-10-06,1,sunday,1,0,None,0,None,17.0,9.9,1.9,22.4,53,0.2,45,100.0,1
2024-10-07,1,monday,0,0,None,0,None,18.0,11.8,3.6,19.2,63,0.1,35,77.8,0
2024-10-08,1,tuesday,0,0,None,0,None,18.8,12.4,0.2,28.1,51,0.1,30,66.7,0
2024-10-09,1,wednesday,0,0,None,0,None,14.2,12.4,59.1,24.2,63,0.2,34,75.6,0
2024-10-10,1,thursday,0,0,None,0,None,14.5,8.8,3.5,20.4,61,0.3,33,73.3,0
2024-10-11,1,friday,0,0,None,0,None,13.6,5.1,0.0,12.5,3,0.4,45,100.0,1
2024-10-12,1,saturday,1,0,None,0,None,15.1,7.2,3.1,16.2,61,0.5,44,97.8,0
2024-10-13,1,sunday,1,0,None,0,None,14.1,8.1,0.0,16.9,3,0.2,42,93.3,0
2024-10-14,1,monday,0,0,None,0,None,20.1,10.2,0.2,22.6,51,0.1,30,66.7,0
2024-10-15,1,tuesday,0,0,None,0,None,18.9,11.4,1.3,19.6,53,0.1,37,82.2,0
2024-10-16,1,wednesday,0,0,None,0,None,23.5,14.6,6.0,21.3,63,0.2,34,75.6,0
2024-10-17,1,thursday,0,0,None,0,None,17.3,14.1,16.2,18.8,63,0.44999999999999996,34,75.6,0
2024-10-18,1,friday,0,0,None,0,None,15.8,11.8,13.7,16.4,63,0.4,45,100.0,1
2024-10-19,1,saturday,1,0,None,0,None,16.6,10.3,2.0,23.3,53,0.5,45,100.0,1
2024-10-20,1,sunday,1,0,None,0,None,18.0,9.9,0.0,26.8,3,0.2,45,100.0,1
2024-10-21,1,monday,0,0,None,0,None,18.4,11.4,13.5,23.5,63,0.1,30,66.7,0
2024-10-22,1,tuesday,0,0,None,0,None,15.8,8.4,0.1,11.3,51,0.1,34,75.6,0
2024-10-23,1,wednesday,0,0,None,0,None,15.9,7.2,0.0,11.4,3,0.2,33,73.3,0
2024-10-24,1,thursday,0,0,None,0,None,17.7,7.0,0.0,13.7,1,0.44999999999999996,27,60.0,0
2024-10-25,1,friday,0,0,None,0,None,18.4,12.7,0.8,21.1,51,0.4,39,86.7,0
2024-10-26,1,saturday,1,0,None,0,None,16.6,10.6,8.1,8.8,61,0.5,45,100.0,1
2024-10-27,1,sunday,1,0,None,0,None,16.1,11.1,3.9,11.7,55,0.2,45,100.0,1
2024-10-28,1,monday,0,0,None,0,None,16.9,9.8,0.0,13.6,3,0.1,33,73.3,0
2024-10-29,1,tuesday,0,0,None,0,None,14.2,8.8,0.0,12.1,3,0.1,29,64.4,0
2024-10-30,1,wednesday,0,0,None,0,None,14.9,11.4,0.3,12.2,51,0.2,45,100.0,1
2024-10-31,1,thursday,0,0,None,0,None,15.6,11.1,0.0,9.2,3,0.44999999999999996,38,84.4,0
2024-11-01,1,friday,0,0,None,0,None,11.8,9.7,0.0,6.4,3,0.4,45,100.0,1
2024-11-02,1,saturday,1,0,None,0,None,11.9,8.8,0.6,17.3,51,0.5,45,100.0,1
2024-11-03,1,sunday,1,0,None,0,None,12.9,8.4,0.0,11.9,3,0.2,43,95.6,0
2024-11-04,1,monday,0,0,None,0,None,13.7,7.8,0.0,10.2,3,0.1,24,53.3,0
2024-11-05,1,tuesday,0,0,None,0,None,13.4,6.4,0.0,5.8,3,0.1,36,80.0,0
2024-11-06,1,wednesday,0,0,None,0,None,11.8,8.9,0.0,10.4,3,0.2,40,88.9,0
2024-11-07,1,thursday,0,0,None,0,None,13.2,9.3,0.1,13.8,51,0.3,41,91.1,0
2024-11-08,1,friday,0,0,None,0,None,10.6,7.6,0.0,11.6,3,0.4,40,88.9,0
2024-11-09,1,saturday,1,0,None,0,None,13.0,9.5,0.0,9.0,3,0.5,45,100.0,1
2024-11-10,1,sunday,1,0,None,0,None,11.9,5.8,0.4,11.2,51,0.35,45,100.0,1
2024-11-11,1,monday,0,0,None,0,None,13.8,5.3,0.0,17.3,3,0.1,35,77.8,0
2024-11-12,1,tuesday,0,0,None,0,None,10.2,6.5,0.5,28.2,51,0.1,32,71.1,0
2024-11-13,1,wednesday,0,0,None,0,None,9.1,5.1,0.0,15.3,3,0.2,32,71.1,0
2024-11-14,1,thursday,0,0,None,0,None,12.3,4.7,0.0,9.4,3,0.3,26,57.8,0
2024-11-15,1,friday,0,0,None,0,None,10.1,6.1,0.0,10.6,3,0.4,45,100.0,1
2024-11-16,1,saturday,1,0,None,0,None,9.5,4.5,0.0,9.6,3,0.5,45,100.0,1
2024-11-17,1,sunday,1,0,None,0,None,10.4,3.7,0.2,16.2,51,0.2,45,100.0,1
2024-11-18,1,monday,0,0,None,0,None,10.4,6.2,6.6,23.3,55,0.20500000000000002,25,55.6,0
2024-11-19,1,tuesday,0,0,None,0,None,11.1,5.1,16.3,32.1,61,0.1,36,80.0,0
2024-11-20,1,wednesday,0,0,None,0,None,6.6,1.2,1.0,19.4,73,0.2,40,88.9,0
2024-11-21,1,thursday,0,0,None,0,None,1.1,-2.0,11.0,26.4,75,0.3,35,77.8,0
2024-11-22,1,friday,0,0,None,0,None,2.7,-2.7,1.8,22.3,75,0.4,43,95.6,0
2024-11-23,1,saturday,1,0,None,0,None,12.4,0.7,0.0,30.6,3,0.5,45,100.0,1
2024-11-24,1,sunday,1,0,None,0,None,17.5,11.5,0.0,32.8,3,0.2,36,80.0,0
2024-11-25,1,monday,0,0,None,0,None,17.2,7.7,7.3,32.7,61,0.1,25,55.6,0
2024-11-26,1,tuesday,0,0,None,0,None,10.6,6.8,0.5,18.8,51,0.1,30,66.7,0
2024-11-27,1,wednesday,0,0,None,0,None,13.9,6.7,1.0,28.3,51,0.2,29,64.4,0
2024-11-28,1,thursday,0,0,None,0,None,8.6,3.3,0.0,10.8,3,0.40499999999999997,34,75.6,0
2024-11-29,1,friday,0,0,None,0,None,7.7,1.3,0.0,14.2,3,0.4,45,100.0,1
2024-11-30,1,saturday,1,0,None,0,None,8.4,0.8,0.0,9.6,3,0.5,45,100.0,1
2024-12-01,1,sunday,1,0,None,0,None,11.6,2.6,0.0,16.1,3,0.2,44,97.8,0
2024-12-02,1,monday,0,0,None,0,None,11.6,5.9,0.7,19.0,51,0.1,37,82.2,0
2024-12-03,1,tuesday,0,0,None,0,None,7.9,2.5,0.4,13.7,51,0.20500000000000002,42,93.3,0
2024-12-04,1,wednesday,0,0,None,0,None,6.6,1.9,0.0,13.3,3,0.2,45,100.0,1
2024-12-05,1,thursday,0,0,None,0,None,12.9,4.4,4.4,30.1,61,0.3,42,93.3,0
2024-12-06,1,friday,0,0,None,0,None,12.6,7.1,1.0,34.4,53,0.4,45,100.0,1
2024-12-07,1,saturday,1,0,None,0,None,11.8,5.4,10.0,33.0,61,0.5,45,100.0,1
2024-12-08,1,sunday,1,0,None,0,None,8.4,6.3,3.2,29.9,53,0.2,33,73.3,0
2024-12-09,1,monday,0,0,None,0,None,6.5,4.7,1.6,26.3,53,0.1,25,55.6,0
2024-12-10,1,tuesday,0,0,None,0,None,5.8,4.3,0.1,20.3,51,0.1,33,73.3,0
2024-12-11,1,wednesday,0,0,None,0,None,5.6,4.2,0.1,15.3,51,0.2,35,77.8,0
2024-12-12,1,thursday,0,0,None,0,None,4.3,3.0,0.0,10.9,3,0.3,45,100.0,1
2024-12-13,1,friday,0,0,None,0,None,3.9,-1.1,0.0,11.7,3,0.4,45,100.0,1
2024-12-14,1,saturday,1,0,None,0,None,4.7,-1.2,0.4,12.3,51,0.5,45,100.0,1
2024-12-15,1,sunday,1,0,None,0,None,9.4,2.2,0.0,16.2,3,0.2,37,82.2,0
2024-12-16,1,monday,0,0,None,0,None,10.2,8.0,0.0,15.5,3,0.1,25,55.6,0
2024-12-17,1,tuesday,0,0,None,0,None,8.4,5.6,0.0,14.9,3,0.1,29,64.4,0
2024-12-18,1,wednesday,0,0,None,0,None,13.8,7.3,0.0,28.4,3,0.2,41,91.1,0
2024-12-19,1,thursday,0,0,None,0,None,13.0,3.0,7.6,29.8,61,0.3,36,80.0,0
2024-12-20,1,friday,0,0,None,0,None,7.6,2.6,0.8,19.1,53,0.4,45,100.0,1
2024-12-21,1,saturday,1,0,None,0,None,10.6,6.2,5.3,30.3,55,0.5,45,100.0,1
2024-12-22,1,sunday,1,0,None,0,None,10.9,2.8,18.3,30.7,75,0.2,36,80.0,0
2024-12-23,1,monday,0,0,None,0,None,7.3,4.6,0.0,26.2,3,0.1,24,53.3,0
2024-12-24,1,tuesday,0,0,None,0,None,9.8,5.2,0.3,10.2,51,0.1,32,71.1,0
2024-12-25,1,wednesday,0,0,None,0,None,10.6,7.8,0.4,8.5,51,0.2,32,71.1,0
2024-12-26,1,thursday,0,0,None,0,None,8.1,3.5,0.0,9.2,3,0.3,37,82.2,0
2024-12-27,1,friday,0,0,None,0,None,5.3,-1.0,0.0,6.1,3,0.4,45,100.0,1
2024-12-28,1,saturday,1,0,None,0,None,1.4,-1.0,0.0,9.4,3,0.5,44,97.8,0
2024-12-29,1,sunday,1,0,None,0,None,5.2,1.0,0.0,7.1,3,0.2,45,100.0,1
2024-12-30,1,monday,0,0,None,0,None,4.2,2.1,0.0,9.3,3,0.1,31,68.9,0
2024-12-31,1,tuesday,0,0,None,0,None,5.8,2.0,0.0,19.9,3,0.1,30,66.7,0
2025-01-01,1,wednesday,0,1,Jour de l'an,0,None,9.4,4.4,0.1,31.6,51,0.62,45,100.0,1
2025-01-02,1,thursday,0,0,None,0,None,9.6,0.0,23.2,30.3,71,0.3,25,55.6,0
2025-01-03,1,friday,0,0,None,0,None,3.8,-1.9,0.0,9.6,2,0.4,45,100.0,1
2025-01-04,1,saturday,1,0,None,0,None,1.8,-2.8,7.9,15.7,73,0.5,40,88.9,0
2025-01-05,1,sunday,1,0,None,0,None,12.1,1.1,8.2,30.7,63,0.2,45,100.0,1
2025-01-06,1,monday,0,0,None,0,None,12.5,5.2,4.4,34.6,63,0.1,20,44.4,0
2025-01-07,1,tuesday,0,0,None,0,None,6.5,2.7,2.1,25.5,73,0.1,22,48.9,0
2025-01-08,1,wednesday,0,0,None,0,None,11.2,2.2,21.1,34.0,73,0.305,32,71.1,0
2025-01-09,1,thursday,0,0,None,0,None,10.1,1.5,2.5,24.4,71,0.3,34,75.6,0
2025-01-10,1,friday,0,0,None,0,None,5.2,0.9,0.3,9.4,71,0.4,37,82.2,0
2025-01-11,1,saturday,1,0,None,0,None,2.1,-0.8,0.0,10.7,3,0.5,33,73.3,0
2025-01-12,1,sunday,1,0,None,0,None,4.3,-2.1,0.0,8.9,3,0.2,36,80.0,0
2025-01-13,1,monday,0,0,None,0,None,3.7,-2.5,0.0,10.5,3,0.1,23,51.1,0
2025-01-14,1,tuesday,0,0,None,0,None,3.8,-3.8,0.0,6.3,3,0.1,25,55.6,0
2025-01-15,1,wednesday,0,0,None,0,None,6.3,-1.1,0.1,8.2,51,0.2,28,62.2,0
2025-01-16,1,thursday,0,0,None,0,None,5.2,0.2,0.0,13.7,3,0.40499999999999997,34,75.6,0
2025-01-17,1,friday,0,0,None,0,None,3.5,-0.8,0.0,8.2,3,0.4,30,66.7,0
2025-01-18,1,saturday,1,0,None,0,None,1.8,-1.5,0.0,10.5,3,0.5,32,71.1,0
2025-01-19,1,sunday,1,0,None,0,None,2.3,-1.9,0.1,7.6,71,0.2,36,80.0,0
2025-01-20,1,monday,0,0,None,0,None,0.9,-2.0,0.0,7.4,3,0.1,25,55.6,0
2025-01-21,1,tuesday,0,0,None,0,None,4.2,-2.5,0.0,10.3,3,0.1,24,53.3,0
2025-01-22,1,wednesday,0,0,None,0,None,8.2,1.2,11.8,16.6,63,0.2,25,55.6,0
2025-01-23,1,thursday,0,0,None,0,None,8.4,4.2,1.0,28.9,53,0.3,27,60.0,0
2025-01-24,1,friday,0,0,None,0,None,11.6,7.4,5.3,32.3,53,0.4,42,93.3,0
2025-01-25,1,saturday,1,0,None,0,None,11.1,3.0,17.3,26.2,63,0.5,45,100.0,1
2025-01-26,1,sunday,1,0,None,0,None,9.3,0.1,4.4,31.3,53,0.2,33,73.3,0
2025-01-27,1,monday,0,0,None,0,None,11.6,7.4,2.6,38.5,55,0.1,27,60.0,0
2025-01-28,1,tuesday,0,0,None,0,None,9.9,6.3,4.3,30.0,61,0.1,31,68.9,0
2025-01-29,1,wednesday,0,0,None,0,None,7.5,4.5,10.7,26.2,61,0.2,24,53.3,0
2025-01-30,1,thursday,0,0,None,0,None,7.7,1.5,4.6,22.7,55,0.40499999999999997,36,80.0,0
2025-01-31,1,friday,0,0,None,0,None,4.9,-0.6,4.0,16.0,61,0.505,40,88.9,0
2025-02-01,1,saturday,1,0,None,0,None,6.1,-1.2,0.0,10.0,3,0.5,42,93.3,0
2025-02-02,1,sunday,1,0,None,0,None,6.3,-2.5,0.0,9.0,0,0.2,44,97.8,0
2025-02-03,1,monday,0,0,None,0,None,5.1,-1.6,0.0,6.7,3,0.1,21,46.7,0
2025-02-04,1,tuesday,0,0,None,0,None,5.5,-2.0,0.0,12.2,3,0.20500000000000002,25,55.6,0
2025-02-05,1,wednesday,0,0,None,0,None,7.7,1.6,0.0,9.9,3,0.2,16,35.6,0
2025-02-06,1,thursday,0,0,None,0,None,5.4,1.4,0.0,20.1,3,0.3,34,75.6,0
2025-02-07,1,friday,0,0,None,0,None,5.2,2.5,2.1,18.8,51,0.4,35,77.8,0
2025-02-08,1,saturday,1,0,None,0,None,6.4,3.2,3.7,17.0,53,0.5,29,64.4,0
2025-02-09,1,sunday,1,0,None,0,None,6.9,0.4,3.4,14.2,53,0.2,22,48.9,0
2025-02-10,1,monday,0,0,None,0,None,4.4,2.7,8.1,14.1,61,0.1,24,53.3,0
2025-02-11,1,tuesday,0,0,None,0,None,5.9,1.5,0.0,13.5,3,0.1,17,37.8,0
2025-02-12,1,wednesday,0,0,None,0,None,5.1,0.2,0.0,8.8,3,0.2,25,55.6,0
2025-02-13,1,thursday,0,0,None,0,None,6.1,2.2,0.1,12.4,51,0.3,30,66.7,0
2025-02-14,1,friday,0,0,None,0,None,4.3,-1.2,0.0,14.7,3,0.4,31,68.9,0
2025-02-15,1,saturday,1,0,None,0,None,3.8,-2.3,0.0,13.7,3,0.5,45,100.0,1
2025-02-16,1,sunday,1,0,None,0,None,5.9,-1.5,0.0,12.2,3,0.2,41,91.1,0
2025-02-17,1,monday,0,0,None,0,None,6.3,-2.0,0.0,10.8,3,0.1,21,46.7,0
2025-02-18,1,tuesday,0,0,None,0,None,7.6,-1.2,0.0,15.3,3,0.1,21,46.7,0
2025-02-19,1,wednesday,0,0,None,0,None,9.8,-0.1,0.0,12.2,3,0.2,33,73.3,0
2025-02-20,1,thursday,0,0,None,0,None,14.1,6.9,8.5,15.3,65,0.3,28,62.2,0
2025-02-21,1,friday,0,0,None,0,None,15.3,9.1,0.5,18.8,51,0.4,40,88.9,0
2025-02-22,1,saturday,1,0,None,0,None,12.2,6.9,7.8,18.1,61,0.605,33,73.3,0
2025-02-23,1,sunday,1,0,None,0,None,13.3,4.2,0.0,18.4,3,0.2,43,95.6,0
2025-02-24,1,monday,0,0,None,0,None,11.6,7.5,2.7,21.9,53,0.20500000000000002,26,57.8,0
2025-02-25,1,tuesday,0,0,None,0,None,8.4,5.9,6.1,27.5,55,0.1,26,57.8,0
2025-02-26,1,wednesday,0,0,None,0,None,10.4,2.8,4.7,23.2,61,0.2,33,73.3,0
2025-02-27,1,thursday,0,0,None,0,None,9.3,2.2,0.1,18.6,51,0.3,27,60.0,0
2025-02-28,1,friday,0,0,None,0,None,8.0,1.2,0.7,13.1,51,0.4,40,88.9,0
2025-03-01,1,saturday,1,0,None,0,None,6.9,0.4,0.0,20.2,3,0.605,40,88.9,0
2025-03-02,1,sunday,1,0,None,0,None,10.2,0.0,0.0,14.9,3,0.2,35,77.8,0
2025-03-03,1,monday,0,0,None,0,None,10.9,-0.5,0.0,9.5,3,0.1,31,68.9,0
2025-03-04,1,tuesday,0,0,None,0,None,12.4,0.3,0.0,7.8,3,0.1,20,44.4,0
2025-03-05,1,wednesday,0,0,None,0,None,16.5,0.3,0.0,7.6,0,0.2,29,64.4,0
2025-03-06,1,thursday,0,0,None,0,None,16.1,5.2,0.0,15.8,3,0.3,34,75.6,0
2025-03-07,1,friday,0,0,None,0,None,16.2,7.1,0.0,14.1,2,0.4,32,71.1,0
2025-03-08,1,saturday,1,0,None,0,None,17.0,6.6,0.0,14.3,3,0.5,40,88.9,0
2025-03-09,1,sunday,1,0,None,0,None,15.0,7.3,0.1,14.1,51,0.2,38,84.4,0
2025-03-10,1,monday,0,0,None,0,None,12.4,6.9,1.9,9.3,55,0.25,26,57.8,0
2025-03-11,1,tuesday,0,0,None,0,None,10.9,3.2,0.9,15.7,53,0.1,27,60.0,0
2025-03-12,1,wednesday,0,0,None,0,None,7.0,1.1,2.7,12.3,53,0.2,39,86.7,0
2025-03-13,1,thursday,0,0,None,0,None,7.3,0.9,1.8,13.7,53,0.3,27,60.0,0
2025-03-14,1,friday,0,0,None,0,None,7.2,-0.4,0.2,14.9,51,0.4,39,86.7,0
2025-03-15,1,saturday,1,0,None,0,None,7.8,0.3,0.0,21.4,3,0.605,36,80.0,0
2025-03-16,1,sunday,1,0,None,0,None,9.7,0.7,0.0,18.0,3,0.2,33,73.3,0
2025-03-17,1,monday,0,0,None,0,None,11.1,0.4,0.0,18.0,2,0.1,30,66.7,0
2025-03-18,1,tuesday,0,0,None,0,None,11.6,1.1,0.0,14.8,0,0.1,23,51.1,0
2025-03-19,1,wednesday,0,0,None,0,None,16.6,4.4,0.0,11.9,2,0.35,27,60.0,0
2025-03-20,1,thursday,0,0,None,0,None,18.0,5.3,0.0,11.7,3,0.3,35,77.8,0
2025-03-21,1,friday,0,0,None,0,None,18.5,8.6,4.4,16.4,55,0.4,39,86.7,0
2025-03-22,1,saturday,1,0,None,0,None,16.1,10.2,9.2,13.4,61,0.5,27,60.0,0
2025-03-23,1,sunday,1,0,None,0,None,13.1,6.3,1.7,10.5,53,0.2,37,82.2,0
2025-03-24,1,monday,0,0,None,0,None,14.9,6.4,0.5,11.2,51,0.1,23,51.1,0
2025-03-25,1,tuesday,0,0,None,0,None,12.8,6.8,0.0,13.3,3,0.25,24,53.3,0
2025-03-26,1,wednesday,0,0,None,0,None,14.4,6.9,0.1,12.4,51,0.2,30,66.7,0
2025-03-27,1,thursday,0,0,None,0,None,14.3,3.4,0.0,8.8,0,0.3,29,64.4,0
2025-03-28,1,friday,0,0,None,0,None,12.1,4.1,1.8,18.1,53,0.4,31,68.9,0
2025-03-29,1,saturday,1,0,None,0,None,12.4,4.6,0.0,17.7,3,0.5,45,100.0,1
2025-03-30,1,sunday,1,0,None,0,None,14.8,4.7,0.2,19.3,51,0.2,39,86.7,0
2025-03-31,1,monday,0,0,None,0,None,13.3,4.4,0.0,12.8,1,0.1,27,60.0,0
2025-04-01,1,tuesday,0,0,None,0,None,14.1,4.2,0.0,25.0,3,0.1,28,62.2,0
2025-04-02,1,wednesday,0,0,None,0,None,15.6,5.9,0.0,20.4,2,0.2,26,57.8,0
2025-04-03,1,thursday,0,0,None,0,None,19.4,7.0,0.0,14.9,3,0.3,38,84.4,0
2025-04-04,1,friday,0,0,None,0,None,22.0,9.7,0.3,16.1,51,0.4,41,91.1,0
2025-04-05,1,saturday,1,0,None,0,None,22.4,8.9,0.0,15.9,2,0.5,45,100.0,1
2025-04-06,1,sunday,1,0,None,0,None,16.6,7.2,0.0,15.6,1,0.2,36,80.0,0
2025-04-07,1,monday,0,0,None,0,None,15.1,3.4,0.0,11.1,0,0.1,21,46.7,0
2025-04-08,1,tuesday,0,0,None,0,None,16.4,3.5,0.0,9.0,3,0.1,19,42.2,0
2025-04-09,1,wednesday,0,0,None,0,None,16.2,5.3,0.0,16.8,0,0.2,27,60.0,0
2025-04-10,1,thursday,0,0,None,0,None,13.9,4.2,0.0,14.0,1,0.3,26,57.8,0
2025-04-11,1,friday,0,0,None,0,None,19.5,4.6,0.0,13.7,0,0.4,32,71.1,0
2025-04-12,1,saturday,1,0,None,0,None,20.9,7.8,1.8,21.6,53,0.5,42,93.3,0
2025-04-13,1,sunday,1,0,None,0,None,16.8,11.0,0.7,18.4,51,0.35,26,57.8,0
2025-04-14,1,monday,0,0,None,0,None,17.9,7.3,0.1,15.8,51,0.1,25,55.6,0
2025-04-15,1,tuesday,0,0,None,0,None,17.4,9.1,8.1,22.2,61,0.25,18,40.0,0
2025-04-16,1,wednesday,0,0,None,0,None,14.6,6.9,0.0,13.5,3,0.2,35,77.8,0
2025-04-17,1,thursday,0,0,None,0,None,16.5,5.2,0.0,10.1,3,0.44999999999999996,26,57.8,0
2025-04-18,1,friday,0,0,None,0,None,17.9,6.2,0.1,20.4,51,0.4,44,97.8,0
2025-04-19,1,saturday,1,0,None,0,None,17.5,8.6,0.1,19.4,51,0.5,41,91.1,0
2025-04-20,1,sunday,1,0,None,0,None,15.9,10.4,3.2,17.0,61,0.35,29,64.4,0
2025-04-21,1,monday,0,1,Lundi de Pâques,0,None,15.8,8.3,1.0,10.9,51,0.7,25,55.6,0
2025-04-22,1,tuesday,0,0,None,0,None,16.4,6.2,0.2,9.2,51,0.1,21,46.7,0
2025-04-23,1,wednesday,0,0,None,0,None,14.6,7.8,6.4,19.5,63,0.2,20,44.4,0
2025-04-24,1,thursday,0,0,None,0,None,15.4,8.4,0.4,14.0,51,0.3,34,75.6,0
2025-04-25,1,friday,0,0,None,0,None,15.2,6.3,0.3,10.9,51,0.4,30,66.7,0
2025-04-26,1,saturday,1,0,None,0,None,18.0,7.1,0.1,13.8,51,0.65,45,100.0,1
2025-04-27,1,sunday,1,0,None,0,None,19.9,9.2,0.2,11.8,51,0.2,36,80.0,0
2025-04-28,1,monday,0,0,None,0,None,22.9,8.9,0.0,13.2,2,0.1,23,51.1,0
2025-04-29,1,tuesday,0,0,None,0,None,24.6,9.8,0.0,16.9,0,0.1,35,77.8,0
2025-04-30,1,wednesday,0,0,None,0,None,27.6,10.8,0.0,15.1,0,0.2,33,73.3,0
2025-05-01,1,thursday,0,1,Fête du Travail,0,None,28.4,13.4,0.0,15.7,3,0.8999999999999999,45,100.0,1
2025-05-02,1,friday,0,0,None,0,None,27.1,14.0,0.0,13.0,3,0.4,45,100.0,1
2025-05-03,1,saturday,1,0,None,0,None,24.2,14.2,11.7,16.5,65,0.5,33,73.3,0
2025-05-04,1,sunday,1,0,None,0,None,14.8,8.4,1.1,21.1,53,0.2,45,100.0,1
2025-05-05,1,monday,0,0,None,0,None,12.8,5.2,0.0,20.4,3,0.1,30,66.7,0
2025-05-06,1,tuesday,0,0,None,0,None,14.9,6.7,0.0,21.6,3,0.1,29,64.4,0
2025-05-07,1,wednesday,0,0,None,0,None,15.6,7.1,0.8,17.3,51,0.2,29,64.4,0
2025-05-08,1,thursday,0,1,Victoire 1945,0,None,16.9,7.5,0.3,18.9,51,0.8999999999999999,45,100.0,1
2025-05-09,1,friday,0,0,None,0,None,19.4,8.8,0.0,18.8,3,0.4,41,91.1,0
2025-05-10,1,saturday,1,0,None,0,None,23.5,8.5,0.0,17.8,3,0.5,45,100.0,1
2025-05-11,1,sunday,1,0,None,0,None,22.3,12.8,12.9,14.8,63,0.2,26,57.8,0
2025-05-12,1,monday,0,0,None,0,None,18.0,12.2,2.7,12.3,53,0.1,21,46.7,0
2025-05-13,1,tuesday,0,0,None,0,None,19.7,9.7,1.3,8.8,53,0.1,29,64.4,0
2025-05-14,1,wednesday,0,0,None,0,None,23.1,9.6,0.0,15.5,2,0.2,22,48.9,0
2025-05-15,1,thursday,0,0,None,0,None,17.2,7.8,0.0,20.3,3,0.3,28,62.2,0
2025-05-16,1,friday,0,0,None,0,None,18.5,7.7,0.0,15.0,0,0.4,41,91.1,0
2025-05-17,1,saturday,1,0,None,0,None,17.2,8.6,0.0,13.9,3,0.5,39,86.7,0
2025-05-18,1,sunday,1,0,None,0,None,18.6,7.1,0.0,11.5,3,0.2,45,100.0,1
2025-05-19,1,monday,0,0,None,0,None,21.1,7.2,0.0,13.6,3,0.1,24,53.3,0
2025-05-20,1,tuesday,0,0,None,0,None,23.4,10.3,0.0,17.9,3,0.25,34,75.6,0
2025-05-21,1,wednesday,0,0,None,0,None,14.8,10.6,10.1,15.0,61,0.2,26,57.8,0
2025-05-22,1,thursday,0,0,None,0,None,18.0,7.6,0.2,14.3,51,0.3,38,84.4,0
2025-05-23,1,friday,0,0,None,0,None,17.2,7.3,0.0,10.7,3,0.4,34,75.6,0
2025-05-24,1,saturday,1,0,None,0,None,19.4,7.2,0.0,20.4,3,0.5,45,100.0,1
2025-05-25,1,sunday,1,0,None,0,None,19.8,12.3,2.7,23.7,55,0.2,45,100.0,1
2025-05-26,1,monday,0,0,None,0,None,18.1,9.4,0.0,16.5,3,0.25,24,53.3,0
2025-05-27,1,tuesday,0,0,None,0,None,19.1,11.4,1.2,25.0,53,0.25,33,73.3,0
2025-05-28,1,wednesday,0,0,None,0,None,20.1,13.3,7.6,23.4,63,0.2,36,80.0,0
2025-05-29,1,thursday,0,1,Ascension,0,None,23.5,10.4,0.0,15.1,3,0.8999999999999999,45,100.0,1
2025-05-30,1,friday,0,0,None,0,None,28.5,12.9,0.0,10.8,1,0.4,37,82.2,0
2025-05-31,1,saturday,1,0,None,0,None,27.8,15.2,8.7,14.3,63,0.5,45,100.0,1
2025-06-01,1,sunday,1,0,None,0,None,21.5,14.6,0.3,13.2,51,0.2,45,100.0,1
2025-06-02,1,monday,0,0,None,0,None,21.0,13.6,0.2,12.5,51,0.1,24,53.3,0
2025-06-03,1,tuesday,0,0,None,0,None,23.1,11.3,0.0,21.5,3,0.1,31,68.9,0
