date,restaurant_id,day_of_week,is_weekend,is_holiday,holiday_name,is_school_vacations,vacation_name,tmax,tmin,prcp,wspd,weather_code,sip,affluence,occupancy_rate,is_full
2024-09-17,1,tuesday,0,0,None,0,None,18.5,12.7,0.0,32.9,3,0.1,25,25.0,0
2024-09-18,1,wednesday,0,0,None,0,None,19.2,11.6,0.0,20.5,3,0.2,22,22.0,0
2024-09-19,1,thursday,0,0,None,0,None,20.4,11.9,0.0,12.5,2,0.3,25,25.0,0
2024-09-20,1,friday,0,0,None,0,None,22.5,9.9,0.3,14.3,51,0.4,32,32.0,0
2024-09-21,1,saturday,1,0,None,0,None,22.5,12.7,0.0,16.3,3,0.65,32,32.0,0
2024-09-22,1,sunday,1,0,None,0,None,17.6,14.6,6.7,14.5,61,0.2,38,38.0,0
2024-09-23,1,monday,0,0,None,0,None,18.8,12.2,5.1,18.1,63,0.1,13,13.0,0
2024-09-24,1,tuesday,0,0,None,0,None,16.4,11.7,1.4,23.4,53,0.1,20,20.0,0
2024-09-25,1,wednesday,0,0,None,0,None,19.0,11.1,5.6,25.5,61,0.2,23,23.0,0
2024-09-26,1,thursday,0,0,None,0,None,17.4,13.3,17.7,30.2,61,0.3,26,26.0,0
2024-09-27,1,friday,0,0,None,0,None,15.8,10.9,5.5,32.0,61,0.4,33,33.0,0
2024-09-28,1,saturday,1,0,None,0,None,13.9,7.2,0.4,17.6,51,0.5,31,31.0,0
2024-09-29,1,sunday,1,0,None,0,None,13.6,5.5,0.0,15.3,3,0.35,42,42.0,0
2024-09-30,1,monday,0,0,None,0,None,18.8,9.4,1.0,26.5,53,0.1,21,21.0,0
2024-10-01,1,tuesday,0,0,None,0,None,14.1,12.2,24.7,14.8,63,0.1,22,22.0,0
2024-10-02,1,wednesday,0,0,None,0,None,14.6,8.8,0.1,15.4,51,0.35,27,27.0,0
2024-10-03,1,thursday,0,0,None,0,None,14.5,9.1,0.7,22.8,51,0.3,29,29.0,0
2024-10-04,1,friday,0,0,None,0,None,13.1,6.8,0.1,22.2,51,0.4,41,41.0,0
2024-10-05,1,saturday,1,0,None,0,None,14.3,6.7,0.0,16.6,3,0.5,49,49.0,0
2024-10-06,1,sunday,1,0,None,0,None,15.9,5.2,3.0,15.4,61,0.2,23,23.0,0
2024-10-07,1,monday,0,0,None,0,None,19.4,12.4,25.8,21.0,63,0.1,15,15.0,0
2024-10-08,1,tuesday,0,0,None,0,None,16.5,12.0,25.7,14.2,63,0.1,24,24.0,0
2024-10-09,1,wednesday,0,0,None,0,None,20.5,11.8,8.2,38.9,61,0.2,25,25.0,0
2024-10-10,1,thursday,0,0,None,0,None,16.1,10.0,1.1,39.4,51,0.3,22,22.0,0
2024-10-11,1,friday,0,0,None,0,None,14.8,5.8,0.4,8.8,51,0.4,33,33.0,0
2024-10-12,1,saturday,1,0,None,0,None,14.4,4.2,9.0,15.9,63,0.5,33,33.0,0
2024-10-13,1,sunday,1,0,None,0,None,18.4,10.2,4.3,10.6,61,0.2,30,30.0,0
2024-10-14,1,monday,0,0,None,0,None,21.5,10.6,1.9,16.9,55,0.1,17,17.0,0
2024-10-15,1,tuesday,0,0,None,0,None,19.4,12.6,8.1,12.1,63,0.1,24,24.0,0
2024-10-16,1,wednesday,0,0,None,0,None,21.9,12.9,0.2,22.2,51,0.2,30,30.0,0
2024-10-17,1,thursday,0,0,None,0,None,18.9,15.4,9.4,18.8,61,0.3,28,28.0,0
2024-10-18,1,friday,0,0,None,0,None,16.8,12.4,6.2,12.1,63,0.4,30,30.0,0
2024-10-19,1,saturday,1,0,None,0,None,17.5,10.2,0.0,12.2,3,0.5,40,40.0,0
2024-10-20,1,sunday,1,0,None,0,None,17.6,9.0,0.0,9.5,3,0.2,33,33.0,0
2024-10-21,1,monday,0,0,None,0,None,19.6,10.1,0.0,9.5,3,0.1,21,21.0,0
2024-10-22,1,tuesday,0,0,None,0,None,17.3,11.2,1.5,12.3,53,0.1,19,19.0,0
2024-10-23,1,wednesday,0,0,None,0,None,16.4,10.1,0.0,16.8,3,0.35,28,28.0,0
2024-10-24,1,thursday,0,0,None,0,None,17.1,7.1,0.3,14.1,51,0.3,29,29.0,0
2024-10-25,1,friday,0,0,None,0,None,19.6,10.8,0.2,15.3,51,0.4,31,31.0,0
2024-10-26,1,saturday,1,0,None,0,None,18.4,10.4,1.3,8.7,53,0.5,46,46.0,0
2024-10-27,1,sunday,1,0,None,0,None,19.5,11.2,0.0,6.8,3,0.2,28,28.0,0
2024-10-28,1,monday,0,0,None,0,None,19.3,10.7,0.0,9.6,3,0.1,27,27.0,0
2024-10-29,1,tuesday,0,0,None,0,None,16.2,10.4,0.0,7.2,3,0.1,26,26.0,0
2024-10-30,1,wednesday,0,0,None,0,None,16.1,11.2,0.0,14.5,3,0.35,22,22.0,0
2024-10-31,1,thursday,0,0,None,0,None,13.0,9.3,0.0,13.4,3,0.3,26,26.0,0
2024-11-01,1,friday,0,0,None,0,None,12.7,8.4,0.0,5.6,3,0.4,32,32.0,0
2024-11-02,1,saturday,1,0,None,0,None,12.0,7.8,0.0,14.8,3,0.5,44,44.0,0
2024-11-03,1,sunday,1,0,None,0,None,11.1,6.2,0.0,6.7,3,0.35,26,26.0,0
2024-11-04,1,monday,0,0,None,0,None,11.4,5.2,0.0,7.2,3,0.1,20,20.0,0
2024-11-05,1,tuesday,0,0,None,0,None,14.7,6.2,0.0,5.3,3,0.1,26,26.0,0
2024-11-06,1,wednesday,0,0,None,0,None,15.0,8.7,0.0,8.6,3,0.35,21,21.0,0
2024-11-07,1,thursday,0,0,None,0,None,11.4,10.1,0.0,13.0,3,0.3,19,19.0,0
2024-11-08,1,friday,0,0,None,0,None,11.6,7.8,0.0,6.4,3,0.4,32,32.0,0
2024-11-09,1,saturday,1,0,None,0,None,13.1,6.8,0.0,5.4,3,0.5,35,35.0,0
2024-11-10,1,sunday,1,0,None,0,None,13.3,7.1,0.0,8.8,3,0.2,26,26.0,0
2024-11-11,1,monday,0,0,None,0,None,10.4,5.8,0.9,17.1,51,0.1,15,15.0,0
2024-11-12,1,tuesday,0,0,None,0,None,8.8,6.0,0.7,25.0,51,0.20500000000000002,18,18.0,0
2024-11-13,1,wednesday,0,0,None,0,None,7.4,3.2,0.0,18.4,3,0.2,22,22.0,0
2024-11-14,1,thursday,0,0,None,0,None,9.2,2.3,0.0,18.4,3,0.3,26,26.0,0
2024-11-15,1,friday,0,0,None,0,None,9.6,3.1,0.0,16.2,3,0.4,29,29.0,0
2024-11-16,1,saturday,1,0,None,0,None,5.4,1.2,0.0,5.8,3,0.5,37,37.0,0
2024-11-17,1,sunday,1,0,None,0,None,8.9,-0.5,0.1,11.8,51,0.305,25,25.0,0
2024-11-18,1,monday,0,0,None,0,None,10.1,5.6,0.1,15.9,51,0.1,14,14.0,0
2024-11-19,1,tuesday,0,0,None,0,None,10.7,7.9,17.2,35.1,63,0.20500000000000002,19,19.0,0
2024-11-20,1,wednesday,0,0,None,0,None,7.5,0.2,2.8,26.6,61,0.2,16,16.0,0
2024-11-21,1,thursday,0,0,None,0,None,6.0,-1.3,27.5,30.7,75,0.3,19,19.0,0
2024-11-22,1,friday,0,0,None,0,None,2.8,-4.0,0.3,24.4,73,0.4,35,35.0,0
2024-11-23,1,saturday,1,0,None,0,None,5.2,-1.7,0.0,17.4,3,0.5,29,29.0,0
2024-11-24,1,sunday,1,0,None,0,None,14.2,6.1,0.0,30.5,3,0.2,34,34.0,0
2024-11-25,1,monday,0,0,None,0,None,15.1,9.6,19.4,36.7,63,0.1,17,17.0,0
2024-11-26,1,tuesday,0,0,None,0,None,11.6,6.6,1.2,18.9,51,0.1,19,19.0,0
2024-11-27,1,wednesday,0,0,None,0,None,12.2,3.2,0.0,15.3,3,0.2,20,20.0,0
2024-11-28,1,thursday,0,0,None,0,None,10.4,2.7,4.5,16.6,55,0.3,25,25.0,0
2024-11-29,1,friday,0,0,None,0,None,6.9,-0.6,0.0,19.2,3,0.4,37,37.0,0
2024-11-30,1,saturday,1,0,None,0,None,2.5,-0.7,0.0,4.2,3,0.5,30,30.0,0
2024-12-01,1,sunday,1,0,None,0,None,7.1,-0.2,10.9,10.4,63,0.2,42,42.0,0
2024-12-02,1,monday,0,0,None,0,None,11.2,3.6,2.7,15.1,53,0.1,18,18.0,0
2024-12-03,1,tuesday,0,0,None,0,None,7.8,0.9,0.0,12.3,3,0.1,33,33.0,0
2024-12-04,1,wednesday,0,0,None,0,None,7.2,1.4,0.0,13.2,3,0.2,31,31.0,0
2024-12-05,1,thursday,0,0,None,0,None,4.6,-1.5,1.2,15.9,53,0.3,26,26.0,0
2024-12-06,1,friday,0,0,None,0,None,10.4,2.8,4.9,21.5,61,0.4,29,29.0,0
2024-12-07,1,saturday,1,0,None,0,None,8.8,2.6,7.6,26.1,63,0.5,40,40.0,0
2024-12-08,1,sunday,1,0,None,0,None,6.7,3.0,3.5,21.5,73,0.2,36,36.0,0
2024-12-09,1,monday,0,0,None,0,None,6.2,1.8,0.1,26.3,51,0.20500000000000002,16,16.0,0
2024-12-10,1,tuesday,0,0,None,0,None,4.4,1.2,0.2,23.8,51,0.1,23,23.0,0
2024-12-11,1,wednesday,0,0,None,0,None,4.9,0.2,0.0,18.1,3,0.2,20,20.0,0
2024-12-12,1,thursday,0,0,None,0,None,0.6,-1.6,0.0,12.1,3,0.3,23,23.0,0
2024-12-13,1,friday,0,0,None,0,None,0.7,-2.7,0.0,5.4,3,0.4,38,38.0,0
2024-12-14,1,saturday,1,0,None,0,None,4.7,-1.9,1.4,12.8,51,0.5,40,40.0,0
2024-12-15,1,sunday,1,0,None,0,None,5.7,-0.1,0.2,8.2,51,0.2,27,27.0,0
2024-12-16,1,monday,0,0,None,0,None,8.0,2.6,0.0,6.8,3,0.1,22,22.0,0
2024-12-17,1,tuesday,0,0,None,0,None,3.2,0.5,0.0,5.9,3,0.1,21,21.0,0
2024-12-18,1,wednesday,0,0,None,0,None,10.1,0.4,0.0,11.6,3,0.2,21,21.0,0
2024-12-19,1,thursday,0,0,None,0,None,9.6,2.5,13.1,29.0,63,0.3,28,28.0,0
2024-12-20,1,friday,0,0,None,0,None,5.5,1.5,0.2,18.2,51,0.4,29,29.0,0
2024-12-21,1,saturday,1,0,None,0,None,6.9,1.2,3.6,21.3,55,0.5,31,31.0,0
2024-12-22,1,sunday,1,0,None,0,None,9.3,1.8,19.5,31.7,75,0.2,27,27.0,0
2024-12-23,1,monday,0,0,None,0,None,5.4,1.5,1.0,27.4,73,0.1,18,18.0,0
2024-12-24,1,tuesday,0,0,None,0,None,6.4,-0.2,0.0,17.0,3,0.1,16,16.0,0
2024-12-25,1,wednesday,0,0,None,0,None,8.4,3.3,0.0,17.5,3,0.2,21,21.0,0
2024-12-26,1,thursday,0,0,None,0,None,4.5,-0.2,0.0,17.9,0,0.3,27,27.0,0
2024-12-27,1,friday,0,0,None,0,None,0.4,-3.1,0.0,7.5,3,0.4,29,29.0,0
2024-12-28,1,saturday,1,0,None,0,None,1.6,-3.0,0.0,4.3,3,0.5,34,34.0,0
2024-12-29,1,sunday,1,0,None,0,None,0.9,-2.3,0.0,6.0,3,0.2,33,33.0,0
2024-12-30,1,monday,0,0,None,0,None,-0.4,-2.8,0.0,4.5,3,0.20500000000000002,21,21.0,0
2024-12-31,1,tuesday,0,0,None,0,None,2.0,-3.2,0.0,9.0,3,0.20500000000000002,28,28.0,0
2025-01-01,1,wednesday,0,1,Jour de l'an,0,None,5.7,-4.2,0.0,11.7,3,0.62,25,25.0,0
2025-01-02,1,thursday,0,0,None,0,None,5.7,0.9,11.1,21.0,61,0.40499999999999997,22,22.0,0
2025-01-03,1,friday,0,0,None,0,None,2.8,-2.2,0.1,7.8,51,0.4,35,35.0,0
2025-01-04,1,saturday,1,0,None,0,None,2.2,-3.7,6.5,12.0,61,0.5,32,32.0,0
2025-01-05,1,sunday,1,0,None,0,None,10.2,2.7,3.9,21.6,55,0.2,25,25.0,0
2025-01-06,1,monday,0,0,None,0,None,11.0,5.7,6.1,32.2,63,0.1,12,12.0,0
2025-01-07,1,tuesday,0,0,None,0,None,6.4,4.3,2.7,22.8,53,0.1,17,17.0,0
2025-01-08,1,wednesday,0,0,None,0,None,12.9,5.7,11.3,23.4,61,0.2,18,18.0,0
2025-01-09,1,thursday,0,0,None,0,None,10.5,2.0,13.2,28.1,63,0.3,22,22.0,0
2025-01-10,1,friday,0,0,None,0,None,2.7,1.1,1.5,10.9,71,0.4,25,25.0,0
2025-01-11,1,saturday,1,0,None,0,None,2.4,-1.4,0.0,19.2,3,0.5,30,30.0,0
2025-01-12,1,sunday,1,0,None,0,None,2.0,-2.2,0.0,24.2,3,0.2,19,19.0,0
2025-01-13,1,monday,0,0,None,0,None,2.1,-2.8,0.0,25.4,1,0.1,10,10.0,0
2025-01-14,1,tuesday,0,0,None,0,None,3.9,-3.9,0.0,15.1,2,0.1,16,16.0,0
2025-01-15,1,wednesday,0,0,None,0,None,4.5,-4.1,0.0,22.6,3,0.2,15,15.0,0
2025-01-16,1,thursday,0,0,None,0,None,5.3,-1.1,0.0,25.0,3,0.3,19,19.0,0
2025-01-17,1,friday,0,0,None,0,None,1.5,-2.9,0.0,10.6,3,0.4,25,25.0,0
2025-01-18,1,saturday,1,0,None,0,None,1.2,-2.5,0.0,10.5,3,0.5,19,19.0,0
2025-01-19,1,sunday,1,0,None,0,None,0.6,-3.7,0.0,6.5,3,0.2,25,25.0,0
2025-01-20,1,monday,0,0,None,0,None,1.7,-3.6,0.0,3.8,3,0.20500000000000002,15,15.0,0
2025-01-21,1,tuesday,0,0,None,0,None,4.8,-1.8,0.0,5.3,3,0.1,16,16.0,0
2025-01-22,1,wednesday,0,0,None,0,None,10.0,0.9,1.8,17.7,61,0.2,21,21.0,0
2025-01-23,1,thursday,0,0,None,0,None,8.3,1.1,8.6,20.8,63,0.3,21,21.0,0
2025-01-24,1,friday,0,0,None,0,None,8.1,1.5,0.0,14.8,3,0.4,27,27.0,0
2025-01-25,1,saturday,1,0,None,0,None,14.5,6.7,10.4,21.6,63,0.5,26,26.0,0
2025-01-26,1,sunday,1,0,None,0,None,8.3,1.4,3.5,29.7,61,0.2,22,22.0,0
2025-01-27,1,monday,0,0,None,0,None,11.5,6.5,11.0,31.4,61,0.1,11,11.0,0
2025-01-28,1,tuesday,0,0,None,0,None,9.5,5.4,2.2,28.8,53,0.1,17,17.0,0
2025-01-29,1,wednesday,0,0,None,0,None,9.8,3.7,1.0,24.6,51,0.2,16,16.0,0
2025-01-30,1,thursday,0,0,None,0,None,7.8,4.4,5.5,13.3,63,0.3,23,23.0,0
2025-01-31,1,friday,0,0,None,0,None,7.0,1.6,0.0,10.8,3,0.4,23,23.0,0
2025-02-01,1,saturday,1,0,None,0,None,5.6,0.2,0.0,16.7,3,0.5,24,24.0,0
2025-02-02,1,sunday,1,0,None,0,None,3.8,-1.9,0.0,9.0,3,0.2,18,18.0,0
2025-02-03,1,monday,0,0,None,0,None,4.2,-2.1,0.0,10.0,3,0.1,16,16.0,0
2025-02-04,1,tuesday,0,0,None,0,None,2.4,-2.6,0.0,4.3,3,0.1,20,20.0,0
2025-02-05,1,wednesday,0,0,None,0,None,5.9,-2.4,0.0,15.1,3,0.2,25,25.0,0
2025-02-06,1,thursday,0,0,None,0,None,4.2,1.6,0.0,18.4,3,0.3,21,21.0,0
2025-02-07,1,friday,0,0,None,0,None,9.0,-0.9,0.0,16.9,3,0.4,18,18.0,0
2025-02-08,1,saturday,1,0,None,0,None,6.1,1.4,2.8,9.7,53,0.5,30,30.0,0
2025-02-09,1,sunday,1,0,None,0,None,6.2,0.2,1.1,7.0,51,0.2,24,24.0,0
2025-02-10,1,monday,0,0,None,0,None,8.9,3.0,7.0,19.6,61,0.1,16,16.0,0
2025-02-11,1,tuesday,0,0,None,0,None,9.6,4.6,5.3,11.1,53,0.1,14,14.0,0
2025-02-12,1,wednesday,0,0,None,0,None,12.9,4.0,1.3,9.6,53,0.2,23,23.0,0
2025-02-13,1,thursday,0,0,None,0,None,6.7,3.8,5.7,8.6,55,0.3,17,17.0,0
2025-02-14,1,friday,0,0,None,0,None,3.6,-1.9,0.0,18.9,3,0.4,25,25.0,0
2025-02-15,1,saturday,1,0,None,0,None,4.1,-3.1,0.0,19.3,3,0.5,28,28.0,0
2025-02-16,1,sunday,1,0,None,0,None,6.6,-2.6,0.0,15.1,3,0.2,22,22.0,0
2025-02-17,1,monday,0,0,None,0,None,6.2,-1.1,0.0,13.7,3,0.1,15,15.0,0
2025-02-18,1,tuesday,0,0,None,0,None,7.5,-1.5,0.0,13.3,3,0.1,15,15.0,0
2025-02-19,1,wednesday,0,0,None,0,None,11.2,-0.1,0.9,13.1,53,0.35,13,13.0,0
2025-02-20,1,thursday,0,0,None,0,None,13.8,3.2,0.6,9.7,53,0.3,19,19.0,0
2025-02-21,1,friday,0,0,None,0,None,13.1,4.1,0.0,20.3,3,0.4,23,23.0,0
2025-02-22,1,saturday,1,0,None,0,None,13.4,7.1,3.4,22.8,53,0.65,14,14.0,0
2025-02-23,1,sunday,1,0,None,0,None,13.2,5.2,1.3,8.2,53,0.2,23,23.0,0
2025-02-24,1,monday,0,0,None,0,None,12.8,4.2,0.2,12.3,51,0.1,13,13.0,0
2025-02-25,1,tuesday,0,0,None,0,None,12.8,4.5,17.3,35.8,61,0.1,15,15.0,0
2025-02-26,1,wednesday,0,0,None,0,None,8.7,4.2,2.7,29.2,61,0.2,19,19.0,0
2025-02-27,1,thursday,0,0,None,0,None,9.6,3.2,2.9,13.2,53,0.3,22,22.0,0
2025-02-28,1,friday,0,0,None,0,None,7.6,1.4,0.0,15.1,3,0.4,29,29.0,0
2025-03-01,1,saturday,1,0,None,0,None,8.2,0.6,0.0,29.5,3,0.5,31,31.0,0
2025-03-02,1,sunday,1,0,None,0,None,8.9,0.8,0.0,25.1,0,0.2,23,23.0,0
2025-03-03,1,monday,0,0,None,0,None,10.2,-1.0,0.0,11.6,3,0.1,18,18.0,0
2025-03-04,1,tuesday,0,0,None,0,None,12.4,0.3,0.0,7.4,3,0.25,16,16.0,0
2025-03-05,1,wednesday,0,0,None,0,None,13.6,1.8,0.0,5.2,3,0.2,20,20.0,0
2025-03-06,1,thursday,0,0,None,0,None,14.6,1.4,0.0,19.4,3,0.3,20,20.0,0
2025-03-07,1,friday,0,0,None,0,None,14.6,2.5,0.0,14.8,2,0.4,27,27.0,0
2025-03-08,1,saturday,1,0,None,0,None,15.6,4.8,0.0,15.8,3,0.5,34,34.0,0
2025-03-09,1,sunday,1,0,None,0,None,16.5,4.9,1.1,17.5,53,0.35,26,26.0,0
2025-03-10,1,monday,0,0,None,0,None,14.3,7.2,8.2,12.8,61,0.1,14,14.0,0
2025-03-11,1,tuesday,0,0,None,0,None,13.1,3.5,1.7,13.3,53,0.1,19,19.0,0
2025-03-12,1,wednesday,0,0,None,0,None,7.8,5.3,8.9,9.7,55,0.305,15,15.0,0
2025-03-13,1,thursday,0,0,None,0,None,5.8,-0.4,9.6,14.3,61,0.3,17,17.0,0
2025-03-14,1,friday,0,0,None,0,None,6.8,-0.4,0.0,19.1,3,0.4,30,30.0,0
2025-03-15,1,saturday,1,0,None,0,None,4.6,2.3,9.0,24.7,55,0.5,25,25.0,0
2025-03-16,1,sunday,1,0,None,0,None,6.2,1.3,9.0,11.4,73,0.2,25,25.0,0
2025-03-17,1,monday,0,0,None,0,None,9.6,1.3,0.0,22.6,3,0.20500000000000002,16,16.0,0
2025-03-18,1,tuesday,0,0,None,0,None,12.9,0.2,0.0,19.6,0,0.1,13,13.0,0
2025-03-19,1,wednesday,0,0,None,0,None,14.1,2.7,0.0,20.4,3,0.2,25,25.0,0
2025-03-20,1,thursday,0,0,None,0,None,15.9,3.8,0.0,23.5,3,0.3,18,18.0,0
2025-03-21,1,friday,0,0,None,0,None,17.9,8.9,2.0,16.9,53,0.4,24,24.0,0
2025-03-22,1,saturday,1,0,None,0,None,16.8,8.8,5.6,33.1,61,0.5,27,27.0,0
2025-03-23,1,sunday,1,0,None,0,None,14.1,6.1,0.4,15.1,51,0.2,22,22.0,0
2025-03-24,1,monday,0,0,None,0,None,16.0,6.9,0.0,14.4,3,0.25,18,18.0,0
2025-03-25,1,tuesday,0,0,None,0,None,15.4,7.4,0.1,15.7,51,0.1,22,22.0,0
2025-03-26,1,wednesday,0,0,None,0,None,12.9,6.7,0.0,18.4,3,0.2,12,12.0,0
2025-03-27,1,thursday,0,0,None,0,None,14.2,5.1,0.0,20.9,2,0.3,20,20.0,0
2025-03-28,1,friday,0,0,None,0,None,14.9,4.0,0.0,17.9,2,0.4,23,23.0,0
2025-03-29,1,saturday,1,0,None,0,None,11.1,5.4,0.6,26.2,51,0.5,27,27.0,0
2025-03-30,1,sunday,1,0,None,0,None,14.4,2.5,0.0,19.0,3,0.2,21,21.0,0
2025-03-31,1,monday,0,0,None,0,None,13.5,5.9,0.0,20.5,2,0.1,22,22.0,0
2025-04-01,1,tuesday,0,0,None,0,None,12.8,4.5,0.0,30.5,2,0.1,19,19.0,0
2025-04-02,1,wednesday,0,0,None,0,None,14.4,4.8,0.0,21.3,3,0.2,20,20.0,0
2025-04-03,1,thursday,0,0,None,0,None,18.5,6.0,0.0,14.1,3,0.3,19,19.0,0
2025-04-04,1,friday,0,0,None,0,None,20.1,7.2,0.0,11.9,3,0.55,22,22.0,0
2025-04-05,1,saturday,1,0,None,0,None,21.1,7.4,0.0,14.3,1,0.5,25,25.0,0
2025-04-06,1,sunday,1,0,None,0,None,16.6,7.5,0.0,25.8,2,0.2,24,24.0,0
2025-04-07,1,monday,0,0,None,0,None,16.1,4.2,0.0,23.6,1,0.1,15,15.0,0
2025-04-08,1,tuesday,0,0,None,0,None,17.0,3.6,0.0,12.1,3,0.1,17,17.0,0
2025-04-09,1,wednesday,0,0,None,0,None,17.4,5.6,0.0,19.6,3,0.2,19,19.0,0
2025-04-10,1,thursday,0,0,None,0,None,18.3,7.6,0.0,18.3,0,0.3,19,19.0,0
2025-04-11,1,friday,0,0,None,0,None,19.5,6.7,0.0,14.5,0,0.4,32,32.0,0
2025-04-12,1,saturday,1,0,None,0,None,19.5,6.5,8.6,19.0,63,0.65,29,29.0,0
2025-04-13,1,sunday,1,0,None,0,None,17.5,10.9,4.5,15.6,61,0.2,23,23.0,0
2025-04-14,1,monday,0,0,None,0,None,18.1,8.6,3.1,13.5,61,0.1,15,15.0,0
2025-04-15,1,tuesday,0,0,None,0,None,16.8,10.7,22.9,16.3,65,0.1,19,19.0,0
2025-04-16,1,wednesday,0,0,None,0,None,10.9,6.6,17.7,16.2,63,0.2,20,20.0,0
2025-04-17,1,thursday,0,0,None,0,None,9.2,3.5,5.0,20.3,53,0.40499999999999997,21,21.0,0
2025-04-18,1,friday,0,0,None,0,None,12.9,1.8,0.1,12.8,51,0.4,32,32.0,0
2025-04-19,1,saturday,1,0,None,0,None,18.6,4.4,0.6,21.3,53,0.5,32,32.0,0
2025-04-20,1,sunday,1,0,None,0,None,16.4,8.4,7.1,15.5,61,0.35,31,31.0,0
2025-04-21,1,monday,0,1,Lundi de Pâques,0,None,13.6,7.9,6.3,21.7,61,0.7,24,24.0,0
2025-04-22,1,tuesday,0,0,None,0,None,16.5,5.8,0.9,8.8,51,0.1,21,21.0,0
2025-04-23,1,wednesday,0,0,None,0,None,12.3,7.4,4.9,21.0,61,0.2,23,23.0,0
2025-04-24,1,thursday,0,0,None,0,None,13.9,5.1,0.9,14.6,51,0.3,22,22.0,0
2025-04-25,1,friday,0,0,None,0,None,14.4,8.1,0.4,15.4,51,0.55,23,23.0,0
2025-04-26,1,saturday,1,0,None,0,None,16.0,7.9,0.1,19.5,51,0.5,33,33.0,0
2025-04-27,1,sunday,1,0,None,0,None,17.7,9.4,0.5,13.0,51,0.2,32,32.0,0
2025-04-28,1,monday,0,0,None,0,None,21.1,10.9,0.0,14.2,3,0.25,17,17.0,0
2025-04-29,1,tuesday,0,0,None,0,None,20.8,10.9,0.0,13.1,3,0.1,21,21.0,0
2025-04-30,1,wednesday,0,0,None,0,None,22.2,11.9,0.0,10.8,2,0.2,19,19.0,0
2025-05-01,1,thursday,0,1,Fête du Travail,0,None,24.5,11.9,0.0,11.7,2,0.8999999999999999,42,42.0,0
2025-05-02,1,friday,0,0,None,0,None,24.3,10.7,0.0,15.7,3,0.4,38,38.0,0
2025-05-03,1,saturday,1,0,None,0,None,23.1,12.9,0.1,15.0,51,0.5,33,33.0,0
2025-05-04,1,sunday,1,0,None,0,None,18.5,10.7,5.7,22.9,63,0.2,27,27.0,0
2025-05-05,1,monday,0,0,None,0,None,12.5,8.6,0.1,22.7,51,0.1,21,21.0,0
2025-05-06,1,tuesday,0,0,None,0,None,13.1,7.6,0.2,26.8,51,0.1,19,19.0,0
2025-05-07,1,wednesday,0,0,None,0,None,16.0,8.2,0.0,18.9,3,0.2,24,24.0,0
2025-05-08,1,thursday,0,1,Victoire 1945,0,None,16.4,8.1,0.0,13.7,3,0.8999999999999999,33,33.0,0
2025-05-09,1,friday,0,0,None,0,None,17.4,8.9,1.0,17.2,53,0.4,30,30.0,0
2025-05-10,1,saturday,1,0,None,0,None,19.6,7.8,0.6,13.6,51,0.5,38,38.0,0
2025-05-11,1,sunday,1,0,None,0,None,20.6,10.0,1.9,16.4,55,0.2,22,22.0,0
2025-05-12,1,monday,0,0,None,0,None,17.6,11.2,2.6,8.9,51,0.1,20,20.0,0
2025-05-13,1,tuesday,0,0,None,0,None,19.4,9.9,0.5,9.4,51,0.25,16,16.0,0
2025-05-14,1,wednesday,0,0,None,0,None,22.1,9.4,0.5,12.4,51,0.2,25,25.0,0
2025-05-15,1,thursday,0,0,None,0,None,21.6,10.6,0.0,21.3,3,0.44999999999999996,21,21.0,0
2025-05-16,1,friday,0,0,None,0,None,19.4,10.1,0.0,20.9,2,0.4,27,27.0,0
2025-05-17,1,saturday,1,0,None,0,None,20.1,7.8,0.0,18.2,3,0.5,31,31.0,0
2025-05-18,1,sunday,1,0,None,0,None,20.6,6.6,0.0,12.3,3,0.35,34,34.0,0
2025-05-19,1,monday,0,0,None,0,None,23.2,9.9,2.5,14.2,55,0.1,18,18.0,0
2025-05-20,1,tuesday,0,0,None,0,None,21.8,12.1,1.8,16.0,53,0.1,22,22.0,0
2025-05-21,1,wednesday,0,0,None,0,None,19.5,10.4,4.5,17.6,61,0.2,29,29.0,0
2025-05-22,1,thursday,0,0,None,0,None,14.9,9.4,14.1,23.6,63,0.3,21,21.0,0
2025-05-23,1,friday,0,0,None,0,None,16.6,6.9,0.2,15.7,51,0.4,19,19.0,0
2025-05-24,1,saturday,1,0,None,0,None,19.7,4.9,0.0,9.1,3,0.5,34,34.0,0
2025-05-25,1,sunday,1,0,None,0,None,20.5,10.6,0.1,20.6,51,0.2,26,26.0,0
2025-05-26,1,monday,0,0,None,0,None,19.1,13.1,0.2,14.1,51,0.1,17,17.0,0
2025-05-27,1,tuesday,0,0,None,0,None,20.0,9.1,0.0,13.4,3,0.1,17,17.0,0
2025-05-28,1,wednesday,0,0,None,0,None,17.6,11.2,1.8,18.3,55,0.2,28,28.0,0
2025-05-29,1,thursday,0,1,Ascension,0,None,24.0,10.4,0.0,9.0,3,0.8999999999999999,35,35.0,0
2025-05-30,1,friday,0,0,None,0,None,28.1,13.4,0.0,7.8,0,0.4,31,31.0,0
2025-05-31,1,saturday,1,0,None,0,None,30.5,17.0,0.0,16.7,3,0.65,29,29.0,0
2025-06-01,1,sunday,1,0,None,0,None,26.5,16.1,4.8,20.5,63,0.2,25,25.0,0
2025-06-02,1,monday,0,0,None,0,None,21.0,15.6,7.1,14.9,63,0.1,18,18.0,0
