date,restaurant_id,day_of_week,is_weekend,is_holiday,holiday_name,is_school_vacations,vacation_name,tmax,tmin,prcp,wspd,weather_code,sip,affluence,occupancy_rate,is_full
2024-09-17,1,tuesday,0,0,None,0,None,23.2,14.4,5.5,16.6,63,0.1,98,51.6,0
2024-09-18,1,wednesday,0,0,None,0,None,21.0,13.7,0.4,11.6,51,0.2,102,53.7,0
2024-09-19,1,thursday,0,0,None,0,None,21.1,13.4,0.0,11.4,3,0.3,143,75.3,0
2024-09-20,1,friday,0,0,None,0,None,23.0,14.5,0.0,18.8,3,0.4,160,84.2,0
2024-09-21,1,saturday,1,0,None,0,None,23.6,16.1,0.0,32.8,3,0.5,161,84.7,0
2024-09-22,1,sunday,1,0,None,0,None,23.6,18.5,14.6,33.4,65,0.2,142,74.7,0
2024-09-23,1,monday,0,0,None,0,None,23.0,17.6,0.8,25.2,53,0.1,60,31.6,0
2024-09-24,1,tuesday,0,0,None,0,None,20.0,15.1,1.4,14.3,61,0.1,115,60.5,0
2024-09-25,1,wednesday,0,0,None,0,None,22.6,13.8,0.2,27.1,51,0.2,115,60.5,0
2024-09-26,1,thursday,0,0,None,0,None,24.0,19.8,0.9,33.0,51,0.3,141,74.2,0
2024-09-27,1,friday,0,0,None,0,None,22.4,16.0,0.0,27.4,3,0.55,168,88.4,0
2024-09-28,1,saturday,1,0,None,0,None,19.4,13.7,0.0,43.7,0,0.5,162,85.3,0
2024-09-29,1,sunday,1,0,None,0,None,19.2,10.0,0.0,31.8,2,0.2,144,75.8,0
2024-09-30,1,monday,0,0,None,0,None,21.8,14.2,0.0,14.0,3,0.25,91,47.9,0
2024-10-01,1,tuesday,0,0,None,0,None,22.2,14.4,2.3,18.4,53,0.1,121,63.7,0
2024-10-02,1,wednesday,0,0,None,0,None,20.8,16.0,0.1,27.5,51,0.2,121,63.7,0
2024-10-03,1,thursday,0,0,None,0,None,19.7,13.6,0.4,41.3,51,0.3,153,80.5,0
2024-10-04,1,friday,0,0,None,0,None,17.6,11.7,0.0,41.3,1,0.4,149,78.4,0
2024-10-05,1,saturday,1,0,None,0,None,19.9,9.6,0.0,16.4,3,0.5,189,99.5,0
2024-10-06,1,sunday,1,0,None,0,None,18.5,11.2,1.8,19.9,51,0.2,126,66.3,0
2024-10-07,1,monday,0,0,None,0,None,23.0,17.4,1.1,39.9,53,0.1,79,41.6,0
2024-10-08,1,tuesday,0,0,None,0,None,20.8,14.7,14.5,39.8,63,0.1,92,48.4,0
2024-10-09,1,wednesday,0,0,None,0,None,21.8,16.1,3.8,33.6,63,0.2,82,43.2,0
2024-10-10,1,thursday,0,0,None,0,None,20.9,15.4,0.3,36.2,51,0.44999999999999996,104,54.7,0
2024-10-11,1,friday,0,0,None,0,None,20.5,12.7,0.0,25.4,0,0.55,162,85.3,0
2024-10-12,1,saturday,1,0,None,0,None,19.1,11.9,3.7,28.4,55,0.5,172,90.5,0
2024-10-13,1,sunday,1,0,None,0,None,22.2,16.1,0.6,21.3,53,0.2,130,68.4,0
2024-10-14,1,monday,0,0,None,0,None,21.0,14.2,1.4,7.7,53,0.1,68,35.8,0
2024-10-15,1,tuesday,0,0,None,0,None,25.5,16.4,1.0,35.1,53,0.1,78,41.1,0
2024-10-16,1,wednesday,0,0,None,0,None,22.4,18.5,5.4,38.6,61,0.2,102,53.7,0
2024-10-17,1,thursday,0,0,None,0,None,22.9,16.2,8.6,40.3,63,0.3,149,78.4,0
2024-10-18,1,friday,0,0,None,0,None,17.5,13.6,0.6,18.9,51,0.4,113,59.5,0
2024-10-19,1,saturday,1,0,None,0,None,21.0,13.6,0.2,17.0,51,0.5,186,97.9,0
2024-10-20,1,sunday,1,0,None,0,None,22.1,12.3,0.0,17.6,3,0.35,174,91.6,0
2024-10-21,1,monday,0,0,None,0,None,22.9,14.9,0.0,20.4,3,0.1,72,37.9,0
2024-10-22,1,tuesday,0,0,None,0,None,22.4,14.8,1.5,9.7,51,0.1,70,36.8,0
2024-10-23,1,wednesday,0,0,None,0,None,21.5,15.3,0.7,7.6,51,0.2,130,68.4,0
2024-10-24,1,thursday,0,0,None,0,None,21.1,15.1,1.3,26.4,53,0.3,148,77.9,0
2024-10-25,1,friday,0,0,None,0,None,20.3,17.3,1.5,32.1,51,0.4,182,95.8,0
2024-10-26,1,saturday,1,0,None,0,None,19.1,15.9,13.1,32.9,63,0.5,171,90.0,0
2024-10-27,1,sunday,1,0,None,0,None,21.2,16.0,8.5,26.8,63,0.2,115,60.5,0
2024-10-28,1,monday,0,0,None,0,None,22.5,14.9,1.3,16.6,53,0.25,80,42.1,0
2024-10-29,1,tuesday,0,0,None,0,None,21.0,14.4,0.0,8.3,3,0.1,87,45.8,0
2024-10-30,1,wednesday,0,0,None,0,None,22.4,13.4,0.0,10.9,3,0.2,153,80.5,0
2024-10-31,1,thursday,0,0,None,0,None,23.4,13.6,0.0,13.0,0,0.3,121,63.7,0
2024-11-01,1,friday,0,0,None,0,None,21.8,12.4,0.0,12.5,0,0.4,122,64.2,0
2024-11-02,1,saturday,1,0,None,0,None,20.0,11.5,0.0,8.2,0,0.5,190,100.0,1
2024-11-03,1,sunday,1,0,None,0,None,20.4,11.9,0.0,7.5,0,0.35,176,92.6,0
2024-11-04,1,monday,0,0,None,0,None,19.9,11.4,0.0,13.1,1,0.1,95,50.0,0
2024-11-05,1,tuesday,0,0,None,0,None,19.2,11.9,0.2,10.2,51,0.1,75,39.5,0
2024-11-06,1,wednesday,0,0,None,0,None,19.4,12.4,0.7,10.6,53,0.2,93,48.9,0
2024-11-07,1,thursday,0,0,None,0,None,19.7,11.6,0.0,16.5,3,0.3,124,65.3,0
2024-11-08,1,friday,0,0,None,0,None,20.1,13.9,1.4,21.7,53,0.4,163,85.8,0
2024-11-09,1,saturday,1,0,None,0,None,18.7,14.6,4.9,24.0,61,0.5,152,80.0,0
2024-11-10,1,sunday,1,0,None,0,None,18.6,11.2,0.0,9.4,3,0.2,154,81.1,0
2024-11-11,1,monday,0,0,None,0,None,17.9,9.0,0.0,18.4,3,0.1,82,43.2,0
2024-11-12,1,tuesday,0,0,None,0,None,11.8,9.1,33.0,20.1,65,0.1,72,37.9,0
2024-11-13,1,wednesday,0,0,None,0,None,16.2,6.8,0.0,16.3,3,0.2,119,62.6,0
2024-11-14,1,thursday,0,0,None,0,None,15.9,5.2,0.0,21.7,3,0.3,108,56.8,0
2024-11-15,1,friday,0,0,None,0,None,15.5,7.1,0.0,7.9,0,0.4,138,72.6,0
2024-11-16,1,saturday,1,0,None,0,None,15.5,6.7,1.8,7.5,51,0.65,143,75.3,0
2024-11-17,1,sunday,1,0,None,0,None,15.8,11.1,0.4,21.8,51,0.2,113,59.5,0
2024-11-18,1,monday,0,0,None,0,None,14.3,9.6,0.0,30.5,3,0.1,81,42.6,0
2024-11-19,1,tuesday,0,0,None,0,None,15.7,8.6,0.0,28.3,3,0.1,87,45.8,0
2024-11-20,1,wednesday,0,0,None,0,None,16.0,8.8,0.9,37.8,53,0.2,112,58.9,0
2024-11-21,1,thursday,0,0,None,0,None,16.7,6.7,4.4,35.9,61,0.3,117,61.6,0
2024-11-22,1,friday,0,0,None,0,None,13.7,4.4,0.0,39.1,3,0.4,127,66.8,0
2024-11-23,1,saturday,1,0,None,0,None,12.1,2.8,0.4,26.3,51,0.5,141,74.2,0
2024-11-24,1,sunday,1,0,None,0,None,15.9,13.2,4.2,28.9,53,0.2,112,58.9,0
2024-11-25,1,monday,0,0,None,0,None,15.7,13.6,0.6,35.8,51,0.1,61,32.1,0
2024-11-26,1,tuesday,0,0,None,0,None,15.4,9.9,5.2,30.2,63,0.1,92,48.4,0
2024-11-27,1,wednesday,0,0,None,0,None,15.4,8.2,0.0,9.0,3,0.2,115,60.5,0
2024-11-28,1,thursday,0,0,None,0,None,14.6,8.2,0.0,19.2,3,0.3,137,72.1,0
2024-11-29,1,friday,0,0,None,0,None,16.2,8.2,0.0,22.4,3,0.4,114,60.0,0
2024-11-30,1,saturday,1,0,None,0,None,15.1,8.2,0.0,13.6,2,0.5,144,75.8,0
2024-12-01,1,sunday,1,0,None,0,None,14.6,7.6,0.1,10.3,51,0.35,172,90.5,0
2024-12-02,1,monday,0,0,None,0,None,14.5,6.8,0.0,14.3,3,0.1,90,47.4,0
2024-12-03,1,tuesday,0,0,None,0,None,11.6,6.4,0.0,32.2,3,0.1,98,51.6,0
2024-12-04,1,wednesday,0,0,None,0,None,10.7,4.9,0.0,24.7,3,0.305,142,74.7,0
2024-12-05,1,thursday,0,0,None,0,None,12.2,3.3,0.0,22.5,3,0.3,166,87.4,0
2024-12-06,1,friday,0,0,None,0,None,14.9,7.6,0.0,40.0,3,0.4,168,88.4,0
2024-12-07,1,saturday,1,0,None,0,None,13.7,7.5,2.8,34.8,61,0.5,129,67.9,0
2024-12-08,1,sunday,1,0,None,0,None,10.2,6.4,0.1,36.2,51,0.305,141,74.2,0
2024-12-09,1,monday,0,0,None,0,None,11.3,5.7,0.0,27.7,3,0.1,109,57.4,0
2024-12-10,1,tuesday,0,0,None,0,None,10.4,5.8,0.2,9.7,51,0.1,89,46.8,0
2024-12-11,1,wednesday,0,0,None,0,None,13.4,4.6,0.3,10.4,51,0.2,121,63.7,0
2024-12-12,1,thursday,0,0,None,0,None,14.2,8.3,0.0,12.0,3,0.3,148,77.9,0
2024-12-13,1,friday,0,0,None,0,None,13.4,8.7,6.1,27.8,61,0.4,151,79.5,0
2024-12-14,1,saturday,1,0,None,0,None,11.0,6.9,0.9,22.7,51,0.5,108,56.8,0
2024-12-15,1,sunday,1,0,None,0,None,9.7,5.1,0.0,34.1,1,0.2,151,79.5,0
2024-12-16,1,monday,0,0,None,0,None,12.6,3.2,0.0,13.9,0,0.1,73,38.4,0
2024-12-17,1,tuesday,0,0,None,0,None,14.1,6.3,0.2,16.5,51,0.1,100,52.6,0
2024-12-18,1,wednesday,0,0,None,0,None,13.8,8.9,0.0,9.3,3,0.35,120,63.2,0
2024-12-19,1,thursday,0,0,None,0,None,15.4,8.4,0.1,36.6,51,0.3,128,67.4,0
2024-12-20,1,friday,0,0,None,0,None,8.5,5.3,0.0,47.8,1,0.505,124,65.3,0
2024-12-21,1,saturday,1,0,None,0,None,11.9,5.2,0.0,33.9,3,0.5,147,77.4,0
2024-12-22,1,sunday,1,0,None,0,None,14.4,7.4,2.8,43.8,61,0.2,110,57.9,0
2024-12-23,1,monday,0,0,None,0,None,9.2,5.7,0.0,44.6,2,0.1,68,35.8,0
2024-12-24,1,tuesday,0,0,None,0,None,9.2,4.7,0.0,44.8,3,0.20500000000000002,102,53.7,0
2024-12-25,1,wednesday,0,0,None,0,None,12.7,2.2,0.0,11.1,0,0.2,104,54.7,0
2024-12-26,1,thursday,0,0,None,0,None,14.4,2.9,0.0,9.5,0,0.3,95,50.0,0
2024-12-27,1,friday,0,0,None,0,None,14.3,3.0,0.0,11.5,0,0.4,115,60.5,0
2024-12-28,1,saturday,1,0,None,0,None,11.6,3.5,0.0,10.8,1,0.5,187,98.4,0
2024-12-29,1,sunday,1,0,None,0,None,11.1,1.6,0.0,8.0,0,0.2,130,68.4,0
2024-12-30,1,monday,0,0,None,0,None,12.2,2.6,0.0,9.0,3,0.25,88,46.3,0
2024-12-31,1,tuesday,0,0,None,0,None,12.2,4.8,0.0,7.4,3,0.1,109,57.4,0
2025-01-01,1,wednesday,0,1,Jour de l'an,0,None,11.8,4.5,0.0,8.1,3,0.8,133,70.0,0
2025-01-02,1,thursday,0,0,None,0,None,13.6,5.9,3.1,18.4,53,0.3,130,68.4,0
2025-01-03,1,friday,0,0,None,0,None,11.4,2.5,0.5,25.2,51,0.4,111,58.4,0
2025-01-04,1,saturday,1,0,None,0,None,10.1,1.8,0.0,14.0,3,0.5,129,67.9,0
2025-01-05,1,sunday,1,0,None,0,None,14.0,9.3,1.0,30.9,51,0.2,152,80.0,0
2025-01-06,1,monday,0,0,None,0,None,14.4,10.7,5.0,32.5,53,0.1,61,32.1,0
2025-01-07,1,tuesday,0,0,None,0,None,11.9,7.2,0.1,23.4,51,0.1,56,29.5,0
2025-01-08,1,wednesday,0,0,None,0,None,14.9,6.8,0.0,23.2,3,0.2,92,48.4,0
2025-01-09,1,thursday,0,0,None,0,None,14.2,7.6,0.0,33.4,3,0.3,80,42.1,0
2025-01-10,1,friday,0,0,None,0,None,11.4,5.9,0.1,31.6,51,0.4,129,67.9,0
2025-01-11,1,saturday,1,0,None,0,None,13.1,3.5,0.2,33.1,51,0.5,143,75.3,0
2025-01-12,1,sunday,1,0,None,0,None,7.8,1.5,0.0,22.9,3,0.2,125,65.8,0
2025-01-13,1,monday,0,0,None,0,None,8.6,0.3,0.0,15.9,0,0.1,74,38.9,0
2025-01-14,1,tuesday,0,0,None,0,None,9.0,-0.1,0.0,9.4,3,0.1,77,40.5,0
2025-01-15,1,wednesday,0,0,None,0,None,9.1,-0.1,0.0,11.7,1,0.2,81,42.6,0
2025-01-16,1,thursday,0,0,None,0,None,12.1,2.8,0.0,16.6,3,0.3,75,39.5,0
2025-01-17,1,friday,0,0,None,0,None,11.6,3.2,0.0,11.3,0,0.4,119,62.6,0
2025-01-18,1,saturday,1,0,None,0,None,12.3,3.0,0.0,9.7,3,0.5,131,68.9,0
2025-01-19,1,sunday,1,0,None,0,None,12.7,6.6,0.4,10.1,51,0.2,96,50.5,0
2025-01-20,1,monday,0,0,None,0,None,13.1,8.6,3.1,14.9,55,0.25,56,29.5,0
2025-01-21,1,tuesday,0,0,None,0,None,12.3,8.9,0.4,27.0,51,0.1,67,35.3,0
2025-01-22,1,wednesday,0,0,None,0,None,13.6,10.9,13.7,29.9,63,0.2,77,40.5,0
2025-01-23,1,thursday,0,0,None,0,None,14.4,8.8,0.2,27.2,51,0.3,73,38.4,0
2025-01-24,1,friday,0,0,None,0,None,14.1,4.3,0.0,25.2,3,0.4,117,61.6,0
2025-01-25,1,saturday,1,0,None,0,None,15.6,12.8,0.8,32.1,53,0.5,138,72.6,0
2025-01-26,1,sunday,1,0,None,0,None,13.3,7.7,0.9,26.1,53,0.2,79,41.6,0
2025-01-27,1,monday,0,0,None,0,None,15.7,13.1,4.4,26.7,61,0.1,74,38.9,0
2025-01-28,1,tuesday,0,0,None,0,None,14.7,9.6,8.6,33.4,63,0.1,73,38.4,0
2025-01-29,1,wednesday,0,0,None,0,None,13.1,7.6,0.1,28.2,51,0.2,81,42.6,0
2025-01-30,1,thursday,0,0,None,0,None,13.1,9.1,20.2,28.6,63,0.3,74,38.9,0
2025-01-31,1,friday,0,0,None,0,None,11.1,5.7,3.8,21.8,55,0.4,113,59.5,0
2025-02-01,1,saturday,1,0,None,0,None,11.6,5.4,18.5,21.9,63,0.5,124,65.3,0
2025-02-02,1,sunday,1,0,None,0,None,13.9,6.1,5.5,13.4,61,0.2,117,61.6,0
2025-02-03,1,monday,0,0,None,0,None,13.7,4.4,0.0,10.6,1,0.1,82,43.2,0
2025-02-04,1,tuesday,0,0,None,0,None,12.1,3.4,0.0,8.7,2,0.1,70,36.8,0
2025-02-05,1,wednesday,0,0,None,0,None,12.8,4.8,0.0,12.0,3,0.2,92,48.4,0
2025-02-06,1,thursday,0,0,None,0,None,14.8,4.0,0.0,7.4,0,0.3,69,36.3,0
2025-02-07,1,friday,0,0,None,0,None,11.2,6.0,2.8,31.9,53,0.4,98,51.6,0
2025-02-08,1,saturday,1,0,None,0,None,10.7,8.6,13.0,34.9,61,0.5,81,42.6,0
2025-02-09,1,sunday,1,0,None,0,None,13.1,6.9,0.5,16.2,51,0.2,97,51.1,0
2025-02-10,1,monday,0,0,None,0,None,12.9,9.0,1.0,13.5,51,0.1,69,36.3,0
2025-02-11,1,tuesday,0,0,None,0,None,12.8,10.4,8.5,26.4,63,0.1,62,32.6,0
2025-02-12,1,wednesday,0,0,None,0,None,14.1,10.4,1.4,21.1,51,0.35,85,44.7,0
2025-02-13,1,thursday,0,0,None,0,None,14.4,9.1,0.4,13.3,51,0.3,51,26.8,0
2025-02-14,1,friday,0,0,None,0,None,9.6,5.0,0.0,37.5,1,0.505,95,50.0,0
2025-02-15,1,saturday,1,0,None,0,None,13.1,2.8,0.0,12.4,3,0.5,163,85.8,0
2025-02-16,1,sunday,1,0,None,0,None,13.4,4.1,0.0,9.9,3,0.2,108,56.8,0
2025-02-17,1,monday,0,0,None,0,None,12.8,4.0,0.0,12.7,3,0.1,73,38.4,0
2025-02-18,1,tuesday,0,0,None,0,None,12.9,6.5,0.0,17.2,3,0.1,61,32.1,0
2025-02-19,1,wednesday,0,0,None,0,None,13.6,8.6,0.0,22.3,3,0.2,67,35.3,0
2025-02-20,1,thursday,0,0,None,0,None,12.0,8.0,0.2,8.3,51,0.3,86,45.3,0
2025-02-21,1,friday,0,0,None,0,None,14.1,6.1,0.5,29.9,51,0.4,77,40.5,0
2025-02-22,1,saturday,1,0,None,0,None,14.2,11.9,4.9,31.1,55,0.5,105,55.3,0
2025-02-23,1,sunday,1,0,None,0,None,14.8,11.5,2.0,15.5,51,0.2,106,55.8,0
2025-02-24,1,monday,0,0,None,0,None,13.9,9.4,2.8,10.7,53,0.1,72,37.9,0
2025-02-25,1,tuesday,0,0,None,0,None,13.8,10.1,1.3,25.3,51,0.1,66,34.7,0
2025-02-26,1,wednesday,0,0,None,0,None,11.8,7.2,0.0,41.8,2,0.2,90,47.4,0
2025-02-27,1,thursday,0,0,None,0,None,14.9,6.1,0.0,24.6,3,0.3,101,53.2,0
2025-02-28,1,friday,0,0,None,0,None,13.8,5.4,0.0,14.9,3,0.4,123,64.7,0
2025-03-01,1,saturday,1,0,None,0,None,13.6,6.5,3.5,9.8,63,0.5,142,74.7,0
2025-03-02,1,sunday,1,0,None,0,None,15.2,7.5,0.0,11.1,3,0.2,110,57.9,0
2025-03-03,1,monday,0,0,None,0,None,15.1,5.4,0.0,16.3,3,0.1,89,46.8,0
2025-03-04,1,tuesday,0,0,None,0,None,16.0,6.6,0.0,15.9,3,0.25,92,48.4,0
2025-03-05,1,wednesday,0,0,None,0,None,15.5,7.6,0.0,21.6,3,0.2,98,51.6,0
2025-03-06,1,thursday,0,0,None,0,None,15.2,9.4,0.0,24.8,3,0.3,103,54.2,0
2025-03-07,1,friday,0,0,None,0,None,15.3,11.3,0.0,22.4,3,0.4,140,73.7,0
2025-03-08,1,saturday,1,0,None,0,None,15.1,11.4,0.0,29.1,3,0.5,136,71.6,0
2025-03-09,1,sunday,1,0,None,0,None,14.6,11.1,39.1,40.1,63,0.2,89,46.8,0
2025-03-10,1,monday,0,0,None,0,None,13.2,10.6,3.2,25.1,53,0.1,61,32.1,0
2025-03-11,1,tuesday,0,0,None,0,None,13.9,9.6,16.2,24.6,63,0.1,72,37.9,0
2025-03-12,1,wednesday,0,0,None,0,None,13.9,11.0,3.6,17.2,61,0.2,96,50.5,0
2025-03-13,1,thursday,0,0,None,0,None,12.7,7.8,1.4,19.5,53,0.3,112,58.9,0
2025-03-14,1,friday,0,0,None,0,None,10.4,6.5,7.3,15.0,61,0.505,115,60.5,0
2025-03-15,1,saturday,1,0,None,0,None,11.6,4.4,0.3,25.9,51,0.5,112,58.9,0
2025-03-16,1,sunday,1,0,None,0,None,9.9,3.5,0.0,14.1,0,0.2,96,50.5,0
2025-03-17,1,monday,0,0,None,0,None,12.8,3.0,0.0,11.9,1,0.1,72,37.9,0
2025-03-18,1,tuesday,0,0,None,0,None,15.3,6.7,0.0,27.7,1,0.1,82,43.2,0
2025-03-19,1,wednesday,0,0,None,0,None,13.3,8.8,0.0,27.6,3,0.2,97,51.1,0
2025-03-20,1,thursday,0,0,None,0,None,16.6,9.8,0.0,26.9,3,0.3,78,41.1,0
2025-03-21,1,friday,0,0,None,0,None,17.8,12.5,12.0,44.0,63,0.4,137,72.1,0
2025-03-22,1,saturday,1,0,None,0,None,15.4,9.4,19.3,37.8,63,0.5,93,48.9,0
2025-03-23,1,sunday,1,0,None,0,None,15.0,7.5,10.5,14.4,63,0.2,106,55.8,0
2025-03-24,1,monday,0,0,None,0,None,13.9,7.1,2.8,10.3,61,0.1,71,37.4,0
2025-03-25,1,tuesday,0,0,None,0,None,16.4,6.0,0.0,9.9,3,0.1,93,48.9,0
2025-03-26,1,wednesday,0,0,None,0,None,17.5,8.1,0.0,15.0,1,0.2,100,52.6,0
2025-03-27,1,thursday,0,0,None,0,None,17.3,7.9,0.0,17.0,3,0.3,95,50.0,0
2025-03-28,1,friday,0,0,None,0,None,17.1,8.7,0.0,37.0,3,0.4,146,76.8,0
2025-03-29,1,saturday,1,0,None,0,None,15.2,9.7,0.6,38.5,53,0.5,165,86.8,0
2025-03-30,1,sunday,1,0,None,0,None,18.6,9.1,0.0,28.6,2,0.2,77,40.5,0
2025-03-31,1,monday,0,0,None,0,None,20.0,11.4,0.0,41.8,2,0.1,70,36.8,0
2025-04-01,1,tuesday,0,0,None,0,None,17.0,7.3,0.0,25.2,3,0.25,75,39.5,0
2025-04-02,1,wednesday,0,0,None,0,None,16.4,10.8,0.6,30.9,51,0.2,83,43.7,0
2025-04-03,1,thursday,0,0,None,0,None,18.2,12.8,0.0,25.8,3,0.3,116,61.1,0
2025-04-04,1,friday,0,0,None,0,None,20.9,11.3,0.0,21.3,3,0.4,149,78.4,0
2025-04-05,1,saturday,1,0,None,0,None,20.5,10.9,0.0,15.8,3,0.5,110,57.9,0
2025-04-06,1,sunday,1,0,None,0,None,21.5,10.4,0.0,12.3,0,0.2,117,61.6,0
2025-04-07,1,monday,0,0,None,0,None,17.9,12.4,0.0,14.0,3,0.1,45,23.7,0
2025-04-08,1,tuesday,0,0,None,0,None,17.4,8.4,0.0,15.8,3,0.1,71,37.4,0
2025-04-09,1,wednesday,0,0,None,0,None,16.5,11.4,0.0,12.7,3,0.2,91,47.9,0
2025-04-10,1,thursday,0,0,None,0,None,17.2,10.1,0.0,12.5,3,0.3,98,51.6,0
2025-04-11,1,friday,0,0,None,0,None,17.8,7.9,0.0,11.5,3,0.4,145,76.3,0
2025-04-12,1,saturday,1,0,None,0,None,19.0,11.2,2.2,26.2,61,0.5,130,68.4,0
2025-04-13,1,sunday,1,0,None,0,None,17.8,14.0,15.5,25.1,63,0.2,112,58.9,0
2025-04-14,1,monday,0,0,None,0,None,19.1,13.6,4.4,23.9,61,0.1,72,37.9,0
2025-04-15,1,tuesday,0,0,None,0,None,16.6,13.6,7.0,27.3,61,0.1,69,36.3,0
2025-04-16,1,wednesday,0,0,None,0,None,15.1,10.9,8.3,18.9,61,0.2,74,38.9,0
2025-04-17,1,thursday,0,0,None,0,None,13.2,9.8,0.8,50.1,53,0.40499999999999997,92,48.4,0
2025-04-18,1,friday,0,0,None,0,None,16.2,8.6,0.0,25.9,3,0.4,130,68.4,0
2025-04-19,1,saturday,1,0,None,0,None,18.1,13.0,4.2,37.1,61,0.5,158,83.2,0
2025-04-20,1,sunday,1,0,None,0,None,17.4,12.4,5.3,21.5,61,0.2,108,56.8,0
2025-04-21,1,monday,0,1,Lundi de Pâques,0,None,17.4,8.6,0.0,18.9,3,0.7,103,54.2,0
2025-04-22,1,tuesday,0,0,None,0,None,19.7,11.7,0.0,20.0,3,0.1,82,43.2,0
2025-04-23,1,wednesday,0,0,None,0,None,18.8,12.4,0.0,28.7,3,0.2,91,47.9,0
2025-04-24,1,thursday,0,0,None,0,None,20.0,12.1,0.0,35.2,1,0.3,80,42.1,0
2025-04-25,1,friday,0,0,None,0,None,22.9,11.1,0.0,28.3,0,0.4,127,66.8,0
2025-04-26,1,saturday,1,0,None,0,None,19.0,10.4,0.3,14.1,51,0.65,159,83.7,0
2025-04-27,1,sunday,1,0,None,0,None,19.5,13.9,3.5,13.8,61,0.2,85,44.7,0
2025-04-28,1,monday,0,0,None,0,None,21.8,12.3,3.9,11.1,63,0.1,70,36.8,0
2025-04-29,1,tuesday,0,0,None,0,None,21.5,13.1,0.0,16.7,3,0.25,89,46.8,0
2025-04-30,1,wednesday,0,0,None,0,None,23.0,11.5,0.0,9.4,1,0.2,114,60.0,0
2025-05-01,1,thursday,0,1,Fête du Travail,0,None,23.5,12.9,0.0,11.1,0,1.05,149,78.4,0
2025-05-02,1,friday,0,0,None,0,None,23.8,13.9,0.2,17.1,51,0.4,132,69.5,0
2025-05-03,1,saturday,1,0,None,0,None,22.7,16.0,0.5,24.2,51,0.5,177,93.2,0
2025-05-04,1,sunday,1,0,None,0,None,21.5,15.8,5.7,21.4,55,0.2,121,63.7,0
2025-05-05,1,monday,0,0,None,0,None,18.2,12.6,3.8,26.1,61,0.1,81,42.6,0
2025-05-06,1,tuesday,0,0,None,0,None,16.4,11.1,0.0,26.3,3,0.1,110,57.9,0
2025-05-07,1,wednesday,0,0,None,0,None,16.5,11.4,0.9,22.3,51,0.2,79,41.6,0
2025-05-08,1,thursday,0,1,Victoire 1945,0,None,18.1,10.8,0.0,19.9,3,0.8999999999999999,128,67.4,0
2025-05-09,1,friday,0,0,None,0,None,17.1,10.8,0.4,16.0,51,0.4,148,77.9,0
2025-05-10,1,saturday,1,0,None,0,None,20.0,13.1,0.0,21.6,3,0.5,163,85.8,0
2025-05-11,1,sunday,1,0,None,0,None,20.4,15.1,1.1,28.6,53,0.2,113,59.5,0
2025-05-12,1,monday,0,0,None,0,None,21.4,12.1,2.0,17.1,61,0.1,69,36.3,0
2025-05-13,1,tuesday,0,0,None,0,None,21.1,12.4,0.3,11.6,51,0.1,97,51.1,0
2025-05-14,1,wednesday,0,0,None,0,None,21.2,11.7,1.2,13.2,53,0.2,85,44.7,0
2025-05-15,1,thursday,0,0,None,0,None,26.5,14.4,0.0,24.7,2,0.3,112,58.9,0
2025-05-16,1,friday,0,0,None,0,None,21.8,14.6,0.8,26.3,51,0.4,97,51.1,0
2025-05-17,1,saturday,1,0,None,0,None,21.3,13.0,0.0,17.9,2,0.5,165,86.8,0
2025-05-18,1,sunday,1,0,None,0,None,21.3,12.9,0.0,13.7,3,0.2,120,63.2,0
2025-05-19,1,monday,0,0,None,0,None,22.8,15.8,0.4,28.3,51,0.25,86,45.3,0
2025-05-20,1,tuesday,0,0,None,0,None,20.9,15.6,12.2,24.3,63,0.1,92,48.4,0
2025-05-21,1,wednesday,0,0,None,0,None,22.1,16.6,0.0,28.5,3,0.2,124,65.3,0
2025-05-22,1,thursday,0,0,None,0,None,20.3,14.9,0.8,41.4,51,0.3,101,53.2,0
2025-05-23,1,friday,0,0,None,0,None,23.5,13.2,0.0,32.9,0,0.4,133,70.0,0
2025-05-24,1,saturday,1,0,None,0,None,24.2,13.3,0.0,25.9,3,0.5,138,72.6,0
2025-05-25,1,sunday,1,0,None,0,None,23.5,14.1,0.0,16.4,3,0.2,106,55.8,0
2025-05-26,1,monday,0,0,None,0,None,24.9,17.5,0.0,25.4,3,0.1,64,33.7,0
2025-05-27,1,tuesday,0,0,None,0,None,26.1,16.9,0.0,28.5,2,0.25,86,45.3,0
2025-05-28,1,wednesday,0,0,None,0,None,28.5,15.9,0.0,27.2,3,0.35,110,57.9,0
2025-05-29,1,thursday,0,1,Ascension,0,None,29.5,19.2,0.0,29.1,3,0.8999999999999999,130,68.4,0
2025-05-30,1,friday,0,0,None,0,None,26.9,17.0,0.0,19.1,0,0.4,116,61.1,0
2025-05-31,1,saturday,1,0,None,0,None,23.6,15.6,0.0,13.9,3,0.5,189,99.5,0
2025-06-01,1,sunday,1,0,None,0,None,24.1,16.3,0.0,12.4,3,0.2,118,62.1,0
2025-06-02,1,monday,0,0,None,0,None,25.0,18.3,0.1,16.0,51,0.1,96,50.5,0
2025-06-03,1,tuesday,0,0,None,0,None,26.0,18.5,0.0,21.6,3,0.1,77,40.5,0
2025-06-04,1,wednesday,0,0,None,0,None,22.5,19.0,4.8,31.3,53,0.35,121,63.7,0
